Announcements — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
11,การขอเลื่อนสอบต้องใช้หลักฐานอะไรบ้าง?,ต้องมีเอกสาร เช่น ใบรับรองแพทย์,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับหลักฐานที่ต้องใช้ในการขอเลื่อนสอบ
ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุว่า ""การขอเลื่อนสอบ"" ต้องใช้หลักฐานใดบ้าง
อย่างไรก็ตาม มีเอกสารที่เกี่ยวข้องกับการขอเลื่อนกิจกรรมสำคัญ เช่น
- คำร้องขอเลื่อนรับพระราชทานปริญญาบัตร (ใช้เมื่อขอเลื่อนพิธีรับปริญญา)
- คำร้องขอลงทะเบียนในรายวิชาที่มีเวลาสอบซ้อน (อาจเกี่ยวข้องกับการจัดการสอบ)
แต่ไม่มีข้อมูลระบุชัดเจนว่าหลักฐานใดต้องใช้เมื่อขอเลื่อนสอบ โดยเฉพาะอย่างยิ่งไม่มีการกล่าวถึงประเภทของหลักฐาน เช่น ใบรับรองแพทย์ หรือเอกสารยืนยันเหตุผลอื่น ๆ
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับหลักฐานที่ต้องใช้ในการขอเลื่อนสอบ",,
12,ถ้าไม่เข้าสอบโดยไม่แจ้งล่วงหน้า จะได้เกรดอะไร?,อาจได้เกรด F หรือ 0 ตามระเบียบ,"- หากนักศึกษาไม่เข้าสอบโดยไม่แจ้งล่วงหน้า จะได้รับเกรด **Fe**
- เกรด Fe หมายถึง ""ตกเนื่องจากขาดสอบ"" (Failure due to absent from examination) ตามที่ระบุในบริบท",,
13,การใช้พื้นที่ของคณะจัดกิจกรรมต้องขออนุญาตไหม?,ต้องขออนุญาตล่วงหน้าจากคณะ,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับข้อกำหนดการขออนุญาตใช้พื้นที่ของคณะสำหรับจัดกิจกรรมแต่อย่างใด
ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุว่าการใช้พื้นที่ของคณะต้องขออนุญาตหรือไม่
ดังนั้น สรุปได้เพียงว่า:
- เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการขออนุญาตใช้พื้นที่จัดกิจกรรม",,
14,ถ้าทำอุปกรณ์ของห้องแลปเสียหาย ต้องรับผิดชอบยังไง?,ต้องรับผิดชอบค่าเสียหายตามจริง,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการรับผิดชอบกรณีอุปกรณ์ในห้องแล็บเสียหาย โดยเนื้อหาหลักของเอกสารมุ่งเน้นไปที่ **ความเป็นเจ้าของทรัพย์สินทางปัญญา** ผลงานวิจัย นวัตกรรม และลิขสิทธิ์ที่เกิดจากนักศึกษาหรือผู้ปฏิบัติงานในมหาวิทยาลัย รวมถึงข้อกำหนดในการร่วมวิจัยกับหน่วยงานภายนอก แต่ไม่ได้กล่าวถึงนโยบายหรือขั้นตอนการรับผิดชอบต่อความเสียหายของอุปกรณ์ในห้องปฏิบัติการ
ดังนั้น จากบริบทที่มี ไม่สามารถสรุปได้ว่าต้องรับผิดชอบอย่างไรหากอุปกรณ์ในห้องแล็บเสียหาย เนื่องจากเอกสารไม่ได้กล่าวถึงประเด็นนี้โดยตรง.",,
15,การโพสต์เกี่ยวกับคณะในโซเชียลมีข้อจำกัดไหม?,ควรโพสต์อย่างเหมาะสมและไม่กระทบชื่อเสียงองค์กร,"- บริบทที่ให้มาไม่ได้กล่าวถึงข้อจำกัดโดยตรงเกี่ยวกับการโพสต์เกี่ยวกับคณะในโซเชียลมีเดีย
- อย่างไรก็ตาม มีข้อความระบุว่า มหาวิทยาลัยมีการจัดอบรม ประชุม และสัมมนาเฉพาะกลุ่ม รวมถึงการให้ความรู้เกี่ยวกับการคุ้มครองข้อมูลส่วนบุคคลแก่บุคลากร นักศึกษา และบุคคลอื่นที่เกี่ยวข้อง โดยอาจรวมถึงแนวทางการใช้งานสื่อสังคมออนไลน์ในบริบทของการประมวลผลข้อมูลส่วนบุคคล
- ดังนั้น จากบริบทที่มี ไม่มีข้อความยืนยันโดยตรงว่ามีข้อจำกัดในการโพสต์เกี่ยวกับคณะในโซเชียลมีเดีย
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับข้อจำกัดในการโพสต์เกี่ยวกับคณะในโซเชียลมีเดีย",,
16,ถ้าข้อมูลส่วนตัวผิดในระบบ ต้องแจ้งที่ไหน?,แจ้งฝ่ายทะเบียนหรือหน่วยงาน IT,"- หากข้อมูลส่วนตัวผิดในระบบ ควรแจ้งเจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคล
- เจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคลเป็นผู้รับผิดชอบในการดำเนินการตามข้อบังคับด้านความคุ้มครองข้อมูลส่วนบุคคล
- ข้อมูลในบริบทระบุว่า บุคคลที่มีข้อสงสัยเกี่ยวกับการดำเนินการตามข้อบังคับนี้ควร ""ปรึกษาหารือกับเจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคล"" (ข้อ 61)
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ ว่า ""ต้องแจ้งที่ไหน"" เมื่อข้อมูลส่วนตัวผิดในระบบ แต่จากบริบทสามารถสรุปได้ว่า ควรติดต่อเจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคลเพื่อขอแก้ไขหรือปรึกษาแนวทางการดำเนินการต่อไป.",,
17,การเข้าร่วมกิจกรรมบังคับ ขาดได้ไหม?,ขึ้นอยู่กับลักษณะกิจกรรม หากเป็นกิจกรรมบังคับอาจมีผลต่อรายวิชา,"- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับการขาดการเข้าร่วมกิจกรรมบังคับ
- ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุว่าสามารถขาดกิจกรรมบังคับได้หรือไม่ได้
- ดังนั้น สรุปได้ว่า **เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรง** เกี่ยวกับการขาดการเข้าร่วมกิจกรรมบังคับ",,
18,ถ้าเกรดเฉลี่ยต่ำกว่าเกณฑ์ จะถูกแจ้งเตือนยังไง?,จะมีหนังสือแจ้งเตือนหรือเรียกพบอาจารย์ที่ปรึกษา,"- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับวิธีการแจ้งเตือนเมื่อเกรดเฉลี่ยต่ำกว่าเกณฑ์
- จากบริบท พบว่าหากนักศึกษามีแต้มคะแนนเฉลี่ยสะสมต่ำกว่า 1.50 หลังสิ้นภาคการศึกษาแรก หรือต่ำกว่า 1.10 ต่อเนื่องกัน 2 ภาคการศึกษาปกติ จะถูกพิจารณาให้พ้นสภาพนักศึกษา
- สำหรับกรณีที่ไม่ได้ถึงขั้นพ้นสภาพ แต่มีผลการเรียนไม่ดี อาจมีการ ""ยับยั้งการเสนอชื่อให้ได้รับปริญญา"" ตามข้อ 453 และ 454 ซึ่งอาจเกี่ยวข้องกับการตัดคะแนนความประพฤติหรือการลงโทษวินัย แต่ไม่ระบุชัดเจนว่ามีการแจ้งเตือนอย่างไร
- สรุป: ไม่มีข้อความยืนยันโดยตรงเกี่ยวกับวิธีการแจ้งเตือนเมื่อเกรดเฉลี่ยต่ำกว่าเกณฑ์",,
19,มีขั้นตอนตักเตือนก่อนลงโทษร้ายแรงไหม?,มีขั้นตอนตักเตือนก่อนลงโทษร้ายแรง,"- มีขั้นตอนการพิจารณาโทษที่อาจรวมถึงการ ""รอการลงโทษไว้ก่อน"" เพื่อให้โอกาสกลับตัวแก้ไข โดยสามารถดำเนินการได้ในกรณีที่เป็นการกระทำผิดวินัยไม่ร้ายแรง
- ขั้นตอนดังกล่าวระบุว่า คณะกรรมการวินัยนักศึกษาและผู้เรียนรู้ระดับหน่วยงานอาจมีคำสั่งให้ ""รอการลงโทษไว้ก่อน"" เพื่อให้โอกาสกลับตัวแก้ไขตามระยะเวลาที่กำหนด แต่ต้องไม่เกิน 1 ปี (หรือไม่เกิน 10 ปี ตามข้อ 32) นับแต่วันมีคำสั่ง
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ ว่ามีขั้นตอน ""ตักเตือน"" ก่อนการลงโทษร้ายแรง โดยเฉพาะในกรณีที่เป็นการกระทำผิดวินัยร้ายแรง ซึ่งจะต้องเสนอรายงานต่อคณะกรรมการวินัยระดับมหาวิทยาลัยโดยตรง
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่ามีขั้นตอน ""ตักเตือน"" ก่อนการลงโทษร้ายแรง โดยเฉพาะในกรณีวินัยร้ายแรงที่ต้องผ่านกระบวนการพิจารณาของคณะกรรมการวินัยระดับมหาวิทยาลัยทันที แม้จะมีการพิจารณา ""รอการลงโทษไว้ก่อน"" ในกรณีวินัยไม่ร้ายแรง แต่ไม่ได้ระบุว่าเป็นขั้นตอนตักเตือนก่อนลงโทษร้ายแรง",,
20,การขอเอกสารทางราชการใช้เวลากี่วัน?,ประมาณ 3–7 วันทำการ,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับระยะเวลาในการขอเอกสารทางราชการว่าใช้เวลานานเท่าใด.,,
21,หากถูกกล่าวหาว่าทำผิดระเบียบ มีสิทธิ์ชี้แจงไหม?,มีสิทธิ์ชี้แจงและอุทธรณ์ตามขั้นตอน,"ใช่ มีสิทธิ์ชี้แจง
จากบริบทในข้อ 46.3 ของ ""ข้อบังคับมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี ว่าด้วยการพิจารณาคดีวินัยนักศึกษา พ.ศ. 2566"" ระบุว่า:
- ""เรียกผู้ถูกกล่าวหาหรือผู้มีส่วนเกี่ยวข้องกับการกระทำผิดมาชี้แจงหรือให้ถ้อยคำหรือเรียกให้ส่งเอกสารหลักฐานที่เกี่ยวข้อง""
ดังนั้น ผู้ถูกกล่าวหามีสิทธิ์ชี้แจงข้อเท็จจริงและแสดงหลักฐานเพื่อประกอบการพิจารณาตามกระบวนการวินัย.",,
22,การใช้อีเมลมหาวิทยาลัยมีข้อกำหนดอะไรบ้าง?,ต้องใช้เพื่อการศึกษาและไม่ละเมิดกฎหมาย,"เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับข้อกำหนดเฉพาะในการใช้อีเมลมหาวิทยาลัยของมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี
อย่างไรก็ตาม จากบริบทที่ให้มา สามารถสรุปได้ว่า:
- การประมวลผลข้อมูลส่วนบุคคล (รวมถึงการใช้อีเมลซึ่งอาจจัดเป็นช่องทางการสื่อสารที่เกี่ยวข้องกับข้อมูลส่วนบุคคล) ต้องดำเนินการตามหลักการคุ้มครองข้อมูลส่วนบุคคล เช่น
- ต้องชอบด้วยกฎหมาย โปร่งใส และตรวจสอบได้
- ใช้เฉพาะภายในขอบเขตและวัตถุประสงค์ที่กำหนด
- จัดเก็บข้อมูลเพียงเท่าที่จำเป็น
- รักษาความถูกต้องและเป็นปัจจุบัน
- จัดเก็บข้อมูลตามระยะเวลาที่จำเป็น
- มีมาตรการรักษาความมั่นคงปลอดภัยของข้อมูล
- มหาวิทยาลัยมีหน้าที่จัดอบรม คู่มือ และแนวปฏิบัติให้บุคลากร นักศึกษา และบุคคลที่เกี่ยวข้องทราบถึงหน้าที่และความรับผิดชอบในการประมวลผลข้อมูลส่วนบุคคล ซึ่งอาจรวมถึงการใช้อีเมลในทางปฏิบัติ
ดังนั้น แม้ไม่มีข้อกำหนดเฉพาะเจาะจงสำหรับ ""การใช้อีเมล"" โดยตรง แต่การใช้อีเมลมหาวิทยาลัยต้องสอดคล้องกับหลักการคุ้มครองข้อมูลส่วนบุคคลทั้งหมดที่ระบุไว้ในข้อ 8 และข้อ 9.44–9.48 ของข้อบังคับนี้.",,
23,หากทำบัตรนักศึกษาหาย ต้องดำเนินการอย่างไร?,แจ้งฝ่ายทะเบียนและทำบัตรใหม่,"- หากทำบัตรนักศึกษาหาย ต้องดำเนินการขอทำบัตรใหม่
- ใช้แบบฟอร์ม ""คำร้องขอทำบัตรนักศึกษามจธ.- ธนาคารกรุงเทพ"" (Request Form for KMUTT-BANGKOK Bank Student Id. Card)
- สามารถดาวน์โหลดแบบฟอร์มนี้ได้จากลิงก์: (https://regis.kmutt.ac.th/service/form/RO-15_160718.pdf)
- มีคู่มือแนะนำขั้นตอนการติดต่อทำบัตรนักศึกษาใหม่กับธนาคารกรุงเทพ ซึ่งสามารถดูได้ที่ลิงก์: (https://regis.kmutt.ac.th/service/form/bfirstkmutt_v.1.2_160718.pdf)",,
24,การใช้ห้องอ่านหนังสือมีเวลาปิด–เปิดกี่โมง?,ดูได้จากเว็บไซต์หรือประกาศหน้าห้องสมุด,"เอกสารที่ให้มาไม่ได้กล่าวถึงเวลาเปิด-ปิดของห้องอ่านหนังสืออย่างชัดเจน ไม่มีข้อความยืนยันโดยตรงเกี่ยวกับช่วงเวลาการใช้งานห้องอ่านหนังสือในมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี
ดังนั้น สรุปได้ว่า:
- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับเวลาเปิด-ปิดห้องอ่านหนังสือ
- ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุช่วงเวลาดังกล่าว",,
25,ถ้าไม่ผ่านการฝึกงาน จะมีผลต่อสถานะอย่างไร?,อาจต้องลงทะเบียนฝึกงานใหม่หรือชดเชย,"- หากนักศึกษาไม่ผ่านการฝึกงาน (ได้ผลการศึกษา U สำหรับวิชาฝึกงานที่เป็นวิชาบังคับในหลักสูตร) จะต้องฝึกงานใหม่ในปีการศึกษาถัดไป
- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับผลกระทบต่อสถานะนักศึกษาโดยรวม (เช่น การถูกพักการศึกษา หรือไม่สามารถ_graduate_) นอกเหนือจากการต้องเรียนซ้ำวิชาฝึกงาน
- สรุป: ผลจากการไม่ผ่านการฝึกงานคือ ต้องฝึกงานใหม่ในปีการศึกษาถัดไป เนื่องจากวิชาฝึกงานเป็นวิชาบังคับ",,
26,การเปลี่ยนแผนการเรียนต้องยื่นคำร้องไหม?,ต้องยื่นคำร้องผ่านระบบ,"การเปลี่ยนแผนการเรียนต้องยื่นคําร้อง
- จากบริบท ไม่มีข้อความยืนยันโดยตรงว่า ""การเปลี่ยนแผนการเรียน"" ต้องใช้แบบฟอร์มหรือคําร้องใดเป็นพิเศษ
- อย่างไรก็ตาม มีข้อความเกี่ยวกับการเปลี่ยนแปลงรายวิชา เช่น การเทียบรายวิชาเรียน หรือการลงทะเบียนข้ามสถาบัน ซึ่งต้องได้รับความเห็นชอบจากอาจารย์ที่ปรึกษาและอาจารย์ผู้รับผิดชอบหลักสูตร
- สำหรับการเทียบรายวิชา ใช้ **คำร้องขอเปลี่ยน/เทียบรายวิชาเรียน** (RO-23)
- สำหรับการลงทะเบียนข้ามสถาบัน ต้องได้รับอนุมัติจากอาจารย์ผู้รับผิดชอบหลักสูตร และมีหลักเกณฑ์เฉพาะ
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับ ""การเปลี่ยนแผนการเรียน"" โดยตรง แต่การเปลี่ยนแปลงรายวิชาหรือการลงทะเบียนในลักษณะพิเศษ (เช่น เทียบรายวิชา หรือลงทะเบียนข้ามสถาบัน) ต้องได้รับความเห็นชอบจากอาจารย์ที่ปรึกษาและอาจารย์ผู้รับผิดชอบหลักสูตร และอาจต้องใช้แบบฟอร์มคําร้อง เช่น RO-23 สำหรับการเทียบรายวิชา
ดังนั้น หาก ""การเปลี่ยนแผนการเรียน"" หมายถึงการเปลี่ยนแปลงรายวิชาในหลักสูตร หรือการลงทะเบียนวิชาจากสถาบันอื่น จำเป็นต้องยื่นคําร้องและได้รับอนุมัติจากผู้มีอำนาจตามข้อกำหนด.",,
27,หากต้องการขอเอกสารย้อนหลังหลายปี ต้องทำอย่างไร?,ติดต่อฝ่ายทะเบียนพร้อมเอกสารยืนยันตัวตน,"- สำหรับการขอเอกสารย้อนหลังหลายปี ควรใช้ **คำร้องทั่วไป (General Request Form)** ซึ่งมีไว้สำหรับยื่นคำร้องในกรณีที่ไม่มีแบบฟอร์มเฉพาะ เช่น การขอเอกสารเพิ่มเติม
- ลิงก์เอกสาร: (http://regis.kmutt.ac.th/service/form/RO-01.pdf)
**หมายเหตุ:** เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับกระบวนการขอเอกสารย้อนหลังหลายปีโดยเฉพาะ แต่สามารถสรุปได้ว่า คำร้องทั่วไปเป็นช่องทางที่เหมาะสมที่สุดสำหรับการขอเอกสารที่ไม่มีแบบฟอร์มเฉพาะ.",,
28,การชำระค่าธรรมเนียมล่าช้ามีค่าปรับไหม?,อาจมีค่าปรับตามกำหนด,"- มีการกล่าวถึงการปรับสำหรับนักศึกษาที่ไม่ชำระค่าบำรุงและค่าธรรมเนียมการศึกษาตามวันและเวลาที่กำหนด
- ข้อความระบุว่า ""นักศึกษาที่ไม่ลงทะเบียนเรียนหรือยังไม่ชำระเงินค่าบำรุงและค่าธรรมเนียมการศึกษาตามวันและเวลาที่กำหนดจะถูกปรับตามอัตราที่มหาวิทยาลัยกำหนด""
**สรุป:**
การชําระค่าธรรมเนียมล่าช้ามีค่าปรับตามอัตราที่มหาวิทยาลัยกำหนด โดยอาศัยข้อความในข้อ 13.4.37 ของบริบทที่ระบุชัดเจนว่ามีการปรับหากชำระล่าช้าเกินกำหนดเวลา.",,
29,ถ้าไม่ทำแบบประเมินรายวิชา จะมีผลอะไรไหม?,บางแห่งอาจจำกัดสิทธิ์บางอย่าง เช่น ดูผลการเรียน,"- หากนักศึกษาไม่ทำแบบประเมินรายวิชา ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุถึงผลหรือผลกระทบจากการไม่ทำแบบประเมินรายวิชา
- บริบทกล่าวถึงผลการศึกษาในรูปแบบต่าง ๆ เช่น S, U, Fa, Fe, W, I แต่ไม่ได้กล่าวถึง ""แบบประเมินรายวิชา"" หรือผลกระทบจากการไม่ทำแบบประเมิน
- ดังนั้น เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับผลของการไม่ทำแบบประเมินรายวิชา",,
30,การเข้าใช้ระบบสอบออนไลน์ต้องทำตามขั้นตอนอะไรบ้าง?,ต้องปฏิบัติตามขั้นตอนยืนยันตัวตน,"เอกสารที่ให้มาไม่ได้กล่าวถึงขั้นตอนการเข้าใช้ระบบสอบออนไลน์โดยตรง ไม่มีข้อความยืนยันหรือรายละเอียดใด ๆ เกี่ยวกับกระบวนการเข้าใช้งานระบบสอบออนไลน์ เช่น การยืนยันตัวตน การเข้าเว็บไซต์ การกรอกข้อมูล หรือขั้นตอนเตรียมตัวก่อนสอบ
ดังนั้น จากบริบทที่มี สรุปได้ว่า:
- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับขั้นตอนการเข้าใช้ระบบสอบออนไลน์
- ไม่มีข้อความยืนยันโดยตรงเกี่ยวกับกระบวนการเข้าใช้งานระบบสอบออนไลน์ใด ๆ",,
31,หากพบเห็นการทุจริตสอบ ควรแจ้งที่ไหน?,แจ้งอาจารย์หรือฝ่ายวิชาการ,"หากพบเห็นการทุจริตในการสอบ ควรแจ้งไปยัง **คณะกรรมการกลาง** ซึ่งมีอำนาจพิจารณาและลงโทษนักศึกษาที่กระทำผิดตามระเบียบมหาวิทยาลัยฯ ว่าด้วยการสอบ โดยเฉพาะในกรณีที่มีการกล่าวหาหลังการสอบเสร็จสิ้นแล้ว หรือมีการกระทำที่ส่อให้เห็นว่ามีการทุจริตในการสอบ
เอกสารไม่ได้กล่าวตรง ๆ ว่าควรแจ้งผ่านช่องทางใด (เช่น สายด่วน หรือแบบฟอร์ม) แต่ระบุชัดเจนว่า **คณะกรรมการกลาง** เป็นหน่วยงานที่มีอำนาจพิจารณาเรื่องดังกล่าว.",,
32,การขอใช้ห้องประชุมของคณะต้องติดต่อใคร?,ติดต่อสำนักงานคณะ,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการติดต่อขอใช้ห้องประชุมของคณะ.,,
33,ถ้าต้องการเปลี่ยนรูปในบัตรนักศึกษา ทำได้ไหม?,สามารถเปลี่ยนได้โดยยื่นคำร้อง,"- สามารถขอทำบัตรนักศึกษาใหม่ได้ หากบัตรสูญหายหรือชำรุด
- ใช้ ""คำร้องขอทำบัตรนักศึกษามจธ.- ธนาคารกรุงเทพ"" (RO-15) สำหรับการขอทำบัตรใหม่
- ไม่มีข้อความยืนยันโดยตรงว่าสามารถเปลี่ยนรูปภาพในบัตรนักศึกษาได้
- เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับการเปลี่ยนรูปภาพในบัตรนักศึกษา",,
34,การขอสำเนาเอกสารต้องเสียค่าธรรมเนียมหรือไม่?,อาจมีค่าธรรมเนียมเล็กน้อย,"- บริบทไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับค่าธรรมเนียมในการขอสำเนาเอกสาร
- จากข้อมูลที่มี ระบุถึงค่าธรรมเนียมในการขึ้นทะเบียนปริญญา ประกาศนียบัตร และการขอรับใบแทนกรณีชำรุดหรือสูญหาย (ตามข้อ 158) แต่ไม่ได้กล่าวถึงค่าธรรมเนียมสำหรับการขอสำเนาเอกสาร
- ดังนั้น ไม่สามารถยืนยันได้ว่าการขอสำเนาเอกสารต้องเสียค่าธรรมเนียมหรือไม่ เนื่องจากเอกสารไม่ได้กล่าวตรง ๆ",,
35,ถ้าติดโปรแล้ว ต้องปรับแผนการเรียนยังไง?,ควรปรึกษาอาจารย์ที่ปรึกษาเพื่อวางแผนใหม่,"- หากนักศึกษา ""ติดโปร"" (ได้ผลการศึกษาเป็น F หรือ U) ต้องดำเนินการตามข้อ 23.6 การเปลี่ยนผลการศึกษา ดังนี้:
- สอบใหม่หรือส่งผลงานเพิ่มเติมภายใน 1 เดือนนับจากวันที่มหาวิทยาลัยประกาศผลการศึกษา
- หรือปฏิบัติงานเพิ่มเติมและประเมินผลใหม่ภายในภาคการศึกษาถัดไป โดยต้องลงทะเบียนวิชาที่ได้ผลการศึกษา F หรือ U แต่ไม่ต้องชำระค่าหน่วยกิต
- หากไม่ดำเนินการตามเงื่อนไขข้างต้น จะได้รับผลการศึกษา F หรือ U อย่างถาวร และไม่สามารถเปลี่ยนเป็นเกรดได้
- การลงทะเบียนซ้ำวิชาที่ได้ผลการศึกษา F หรือ U ถือว่าเป็นการลงทะเบียนเพื่อแก้ไขผลการศึกษา และนับหน่วยกิตครั้งสุดท้ายที่ผ่านการประเมินเพียงครั้งเดียว
- หมายเหตุ: บริบทไม่ได้กล่าวตรง ๆ เกี่ยวกับการปรับแผนการเรียนโดยรวม เช่น การเปลี่ยนหลักสูตรหรือการขอลาออก แต่ระบุว่าหากต้องการย้ายหลักสูตร ต้องมีเหตุผลอันสมควรและศึกษาในหลักสูตรเดิมมาแล้วไม่น้อยกว่า 1 ภาคการศึกษา
**สรุป:**
หากติดโปร ต้องสอบใหม่หรือส่งผลงานเพิ่มเติมภายใน 1 เดือน หรือลงทะเบียนเพื่อปฏิบัติงานเพิ่มเติมในภาคการศึกษาถัดไป โดยไม่ต้องชำระค่าหน่วยกิต แต่ต้องดำเนินการตามข้อกำหนดเพื่อเปลี่ยนผลการศึกษาจาก F หรือ U เป็นเกรดที่ผ่านได้ อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับการปรับแผนการเรียนทั้งระบบ เช่น การเปลี่ยนหลักสูตรหรือการลาออก จึงไม่มีข้อความยืนยันโดยตรงเกี่ยวกับแนวทางการปรับแผนการเรียนในกรณีติดโปรโดยตรง",,
36,การเข้าร่วมกิจกรรมนอกสถานที่ต้องทำประกันไหม?,บางกิจกรรมต้องทำประกันอุบัติเหตุ,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับข้อกำหนดการต้องทำประกันเมื่อเข้าร่วมกิจกรรมนอกสถานที่.
ไม่มีข้อความยืนยันโดยตรงในบริบทที่ระบุว่าการเข้าร่วมกิจกรรมนอกสถานที่ต้องมีการประกันหรือไม่.",,
37,มีข้อกำหนดเรื่องการใช้เครื่องแต่งกายในแลปไหม?,ต้องสวมอุปกรณ์ป้องกันตามที่กำหนด,เอกสารที่ให้มาไม่ได้กล่าวถึงข้อกำหนดเรื่องการใช้เครื่องแต่งกายในห้องปฏิบัติการ (แลป) โดยตรง หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับประเด็นนี้.,,
38,การสอบออนไลน์ต้องเปิดกล้องตลอดเวลาหรือไม่?,ขึ้นอยู่กับข้อกำหนดของรายวิชา,เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าการสอบออนไลน์ต้องเปิดกล้องตลอดเวลาหรือไม่.,,
39,หากระบบลงทะเบียนมีปัญหา ต้องแจ้งหน่วยงานไหน?,ติดต่อฝ่ายทะเบียนหรือ IT Support,"- กรณีระบบลงทะเบียนนมีปัญหา ควรใช้ ""ใบลงทะเบียนเรียน"" (Registration Form) ซึ่งระบุไว้ว่าใช้ในกรณีพิเศษ เช่น กรณีระบบออนไลน์มีปัญหา
- แบบฟอร์มนี้สามารถดาวน์โหลดได้ที่: http://regis.kmutt.ac.th/service/form/RO-25.pdf
**หมายเหตุ:** เอกสารไม่ได้กล่าวตรง ๆ ว่าต้องแจ้งหน่วยงานใดเป็นการเฉพาะเจาะจง แต่ระบุว่าใช้ในกรณีระบบออนไลน์มีปัญหา ดังนั้นจึงสรุปได้ว่าควรดำเนินการตามขั้นตอนที่ระบุในแบบฟอร์มนี้ ซึ่งอาจต้องติดต่อหน่วยงานที่เกี่ยวข้องผ่านทางสำนักทะเบียนหรือศูนย์บริการนักศึกษาตามขั้นตอนปกติ แต่ข้อมูลในบริบทไม่มีการระบุหน่วยงานที่ชัดเจนว่าต้องแจ้งไปที่ใคร",,
40,การถอนวิชาหลังพ้นกำหนดทำได้ไหม?,ต้องยื่นคำร้องและรออนุมัติ,"- การถอนวิชาหลังพ้นกำหนดเวลา **ไม่สามารถทำได้ตามปกติ**
- อย่างไรก็ตาม มีข้อยกเว้นเฉพาะกรณีที่ **มหาวิทยาลัยไม่สามารถหาสถานที่ฝึกงานให้นักศึกษาได้** หลังพ้นกำหนดเวลาการขอถอนรายวิชา ซึ่งนักศึกษาสามารถขอถอนวิชาฝึกงานได้ โดยไม่บันทึกในใบรายงานผลการศึกษา และมหาวิทยาลัยจะคืนเงินค่าลงทะเบียนเรียนในรายวิชานั้นเต็มจำนวน
- การขอถอนวิชาในกรณีอื่นนอกเหนือจากข้อดังกล่าว **ไม่ได้รับอนุญาตหลังพ้นกำหนดเวลา** ตามที่ระบุในข้อ 15.33–15.36 และข้อ 21.3
- ดังนั้น เอกสารไม่ได้กล่าวตรง ๆ ว่าสามารถถอนวิชาทั่วไปหลังพ้นกำหนดได้ในกรณีอื่นนอกจากกรณีฝึกงานที่ไม่สามารถจัดสถานที่ได้",,
